userName;content;score;at
Nur Aeni;Gatau krna blm diperbarui atau gmana. Biasanya kalau keluar zoom buat ngeliat aplikasi lain, biasanya layarnya jadi kecil, jadi enak mau buka aplikasi lain. Ini malah langsung keluar gtu aja. Pdhl gue mesti ngerjain tugas sambil zoom jg. Syg bgt sih.;3;2021-11-26 05:31:45
Mohduus duus;Good;5;2021-11-26 05:27:42
Nur Shokhif;Jos;5;2021-11-26 05:24:23
Herman Muru;Baik;5;2021-11-26 04:56:00
Wj Siswanto;Sangat membantu sekali sebagai media rapat tanpa harus bertatap muka langsung..terutama pada masa² pandemi dua tahun terakhir ini.;5;2021-11-26 04:32:12
Keanu Willya Chen;( ??? )?( ??? )?;5;2021-11-26 03:58:59
Nabila Sekar Asih;????;5;2021-11-26 03:54:00
Stay_Xzy•;Kereenn;5;2021-11-26 03:46:03
Felisa Kurniawan;Tolong ya untuk hp Huawei di izinkan menggunakan backgroun ya Terima Kasih;1;2021-11-26 03:16:22
Indah Yulia;Sebenernya udah nyaman bgt pake zoom buat daring, tapi pliss tambahin fitur virtual background buat hp kentank kyk punya saya ini. Masa kalah sama Google meet ??;5;2021-11-26 03:07:11
josferry faizal;excellent;5;2021-11-26 02:56:54
Petrus Nuntimo;Bagus gayss kalian harus dowload Buat kalian bisa ketemu guru dan teman-teman kalian di zoom ini Zoom pertemuan guru kalian bakal jelasin pelajaran yang bisa kalian pahami Walaupun agak jelek jaringan nya tapi bisa kalian pahami pelajaran yang di jelasin guru Zoom emang debes??;5;2021-11-26 02:39:47
Camila_Official;Berguna;5;2021-11-26 02:39:32
Nath;offmic di saya on mic di org lain;1;2021-11-26 02:15:06
arif setiawan;Virtual background minimal android versi berapa sih;3;2021-11-26 02:10:57
Yori Shinkai;anj babi mending Jan ada Aplikasi ini dah anj dari kemaren zoom 3jam anj;1;2021-11-26 02:07:43
Bung Oxy;Good;5;2021-11-26 02:07:07
Muhammad Wustan;Ok;5;2021-11-26 02:03:35
channel baru;tolong dong deverloper nya di tambahi background nya dong kan udah di update;2;2021-11-26 02:02:09
Ardofi Anwar;Kenapa harus ada kode;3;2021-11-26 02:00:42
haruati dewi cahyani;Ok;5;2021-11-26 01:52:52
Audrey Raisya Sasmito;Enak sekarang gampil tinggal ke zoom meeting dehh thanks yaaa;5;2021-11-26 01:49:34
Musti Gebeje;Bagus (???), untuk Belajar anak2;5;2021-11-26 01:38:27
•Jenny_ Purple•;Bagus banget dihh!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Udah di bilang bagus, apa liat² ke bawa;5;2021-11-26 01:25:21
Pengguna Google;Sangat mendukung tugas dan fungsi di masa pandemi ... Koordinasi dan evaluasi tetap berjalan secara online;5;2021-11-26 01:21:22
??????;APK NYA BAGUS,TAPI SY MALES IKUT ZOOM SEKOLAH??????????????????????;5;2021-11-26 01:06:19
Elina Yuniasari;Bisa buat belajar dan ada backround;5;2021-11-26 01:02:54
19_Winda Damayanti;Yuk bisa yuk semoga di Hp Android bisa pake virtual background jugaaa;4;2021-11-26 00:57:40
PT.PRIMA UNIVERSAL LESTARI;Waw ini sangat membantu yang pakai ini anak saya juga lagi ikut PTT dan pakai zoom ini jadi lancar deh makasih ya ??;5;2021-11-26 00:55:23
Kahfi Fauza;Jouj;5;2021-11-26 00:51:30
MAR UMAR;Seharusnya lebih baik ada fitur yang baru LG biar semangat buat belajar atau kumpul kumpul bareng temen jauh gitu(???);4;2021-11-26 00:46:45
eka redianto;Aps yg sederhana buat saya, jadi makenya gampang;5;2021-11-26 00:35:19
The Kira;tidak ada fitur greenscreen;1;2021-11-26 00:34:19
Rosdiana;Bagus sekali..;5;2021-11-26 00:33:17
Diniaulia Virda;????;5;2021-11-26 00:25:58
Surach Man;jos;5;2021-11-26 00:08:38
Sani Aulia julianti;Bagus;4;2021-11-26 00:01:33
ade yayan;Good;5;2021-11-25 23:49:45
Mansir Dg. Pawa;Oke;5;2021-11-25 23:19:18
Nizar Adha;Aplikasi yg sangat kereeeenn.....????????????;5;2021-11-25 22:16:20
Nisrina Nis;Ga bisa pake background di hp -_-;2;2021-11-25 22:01:41
Aziz Nurfial;Untuk background masih ada beberapa hp android yg belum support;2;2021-11-25 21:51:40
Sungsang City;????????????????????????????????????????????????????????;5;2021-11-25 15:54:32
sdn1 kalijati;Good;5;2021-11-25 15:37:36
Aldy septian;Apk kasuk dare;1;2021-11-25 15:14:08
Ya Satria;Saya mau masuk;5;2021-11-25 15:07:23
Titus Sulamto;Hanya sesekali;3;2021-11-25 14:45:09
Frans Rudy Silaen;Good lah....;4;2021-11-25 14:34:56
rie Brahimovic;Nah di zoom ini kalian bisa vc ama teman kalian yang jauh atau keluarga nah kalau kalain gak instal nyesel deh????;5;2021-11-25 14:12:38
dhiks dr;????;5;2021-11-25 14:11:25
Alghani Ilham;Tolong untuk baground nya di per baiki lagi;3;2021-11-25 14:09:32
Yaya Arya;Cukup baik dan bagus;5;2021-11-25 13:50:01
Ahmad Said Matondang;Keren;5;2021-11-25 13:48:15
nosinema zega;Thanks.. I like to app;5;2021-11-25 13:41:46
Shanty Fabio;Ok;5;2021-11-25 13:14:33
Elisah _11;Lama sekali di gunakan;1;2021-11-25 13:05:52
Anita Nita bees;Aplikasi nya bagus,,;5;2021-11-25 12:45:53
Michelle Joe;sebenernya bagus, tapi lemot buanget pakk tolong dicepetin lagi yaa;2;2021-11-25 12:17:19
Helen Judith;Mantap;5;2021-11-25 12:02:36
Gregorius Simamora;Apk yang membuat saya tersiksa ??????????????;5;2021-11-25 11:41:39
Abu Sahid;Pengalaman saya lama nyari jalan..;5;2021-11-25 11:34:15
Dwi kurniawati;GG gaming gk gaes;5;2021-11-25 11:27:42
Anur hasbullah;Geme nya tak nagus;1;2021-11-25 10:44:08
fun zahra and family;Bagus tapi kalo di buat lama mesti panas tolong di perbaiki ya??;4;2021-11-25 10:40:50
Abdiel Boimau;Gw si B aja;5;2021-11-25 10:39:47
Maria Fatima Muliati Sadin;Bgus;4;2021-11-25 10:27:11
Junaenah Nenah;Jujur apk nya bagus tapi ini ngelag bngt loh ini saya buat belajar anak saya;2;2021-11-25 09:44:04
Uli Sinaga;Pakai aplikasi ini cukup menghemat kuota lho.;5;2021-11-25 09:25:40
ety Kusmawati;Oke;5;2021-11-25 09:00:58
MUHAMMADFATWA FATWA;Ss\ngggat bbagus dan beermanffaattt 7;4;2021-11-25 08:55:29
Komariyani Rosmalina;Plissss la plsss;5;2021-11-25 08:48:17
emi minarni;Tidak dibutuhkan aplikasi penuh;1;2021-11-25 08:16:59
siti meftahull jannah;Baik sih, cuma background ny dong bisa make android biasa;5;2021-11-25 07:57:51
Asnaliali1993;ok;2;2021-11-25 07:45:55
2OO2OO468 Ari Ghazy Putra Asto;Virtual background please. Ur so racist that only allow iphone and flagship phone can use virtual background. We need that too. If mid range phone cant use virtual bg, i'll never give u 5 star;1;2021-11-25 07:44:54
Normansyah Norman;Bagus;4;2021-11-25 07:40:47
syahendra 89;Tidak ada pengaturan bahasa Indonesia;1;2021-11-25 07:32:52
Pandhega Rafiif Harandi;Okay;5;2021-11-25 07:23:06
Cahaya Cinta;??2100;4;2021-11-25 07:08:50
YD2AFO;Sering eror;1;2021-11-25 06:56:03
PPG 1_ WILDA MISNA;Awesome;5;2021-11-25 06:44:06
Muchtar M. Noor;Keren;5;2021-11-25 06:30:31
Indonesia Menggugat;Aplikasi terbaik;5;2021-11-25 06:15:09
Kristian Ekachandra;i home zoom can turn off the volume on the meeting session;1;2021-11-25 06:09:15
Yohanes Fransisco Sau;APK NYA BAGUS AKU SUKA BANGET ×_×;5;2021-11-25 06:00:58
Miranti Diah Silvia;??;5;2021-11-25 06:00:21
Ahmad Fauzi Elha;Terimakasih;5;2021-11-25 05:49:10
Jhonsen Chen;Zoom.us tolong perbaikan bug ini kita baru masuk zoom langsung keluar baru masuk lagi Perbaikan jadi lebih baik jangan biarkan terus;2;2021-11-25 05:45:44
Jajang Albantani;Luar biasa;5;2021-11-25 05:09:09
Yaqub Dalimunthe;Tolong dong buat admin, ijinkan backrounnya di sediakan untuk android, saya make SAMSUNG A32 ko gk bisa sih tolong di perbaiki lagi;4;2021-11-25 04:55:14
Pino Tz;??;5;2021-11-25 04:47:09
Dhika Regarchanel;Bisa;5;2021-11-25 04:45:55
Tri Susilo;Bagus;5;2021-11-25 04:41:55
Alya maharani;Ok bagus pol;5;2021-11-25 04:16:06
Ellen Matitaputy;Bagus dan cepat dapat kan berita;5;2021-11-25 04:13:07
ifuuds Aja;Siip;5;2021-11-25 04:03:11
Asri Ode Official;Baik;5;2021-11-25 04:00:15
isasari talunohi;Mantap;5;2021-11-25 03:51:15
R. Iedema;Mantap;5;2021-11-25 03:40:25
New Z3;Pertama kali ikut zoom,belajar;5;2021-11-25 03:32:07
sekolahbisnisyess;good app must say but pretty Laggy for potato phone users hope to fix that soon;4;2021-11-25 03:19:38
Bayu D;Susah ganti pasword;1;2021-11-25 03:10:53
suyitno masdar;Sangat memuaskan;5;2021-11-25 02:54:01
9C ?MÛFÎ?21??;Bgus;3;2021-11-25 02:48:14
naz nzr;Bgus;4;2021-11-25 02:45:01
Mulki Ahmad;Top;5;2021-11-25 02:26:33
Miguel Philemon;Bagus cuman gak bisa background padahal dilaptop bisa sama temen aku juga bisa aku gak bisa gak ada background nya;4;2021-11-25 02:23:25
Sunita Maharani;Good;5;2021-11-25 02:10:38
moh musyaffak;Bagus;5;2021-11-25 02:07:31
Nabilah Shafina;APA YH;5;2021-11-25 02:06:25
Igor Saktiawan;Sak joseee;5;2021-11-25 02:03:24
Novi Diana;Ok banget...fitur break room sangat membnntu;5;2021-11-25 02:00:19
Muhammad Rozan Khairi;Hp samsung a20 gak support background mengecewakan;2;2021-11-25 01:57:46
pramuji apriyanto;Menembus batas dan waktu, thanks zoom;5;2021-11-25 01:51:24
Andien Singarimbun;Knp gk bisa ganti profil ya? + Kamera suka buram;2;2021-11-25 01:36:08
Filbert deo;Maaf ye;4;2021-11-25 01:31:44
Deviant Azriellianno;TV.;4;2021-11-25 01:30:37
Nurhidayati Rambe;Guus baguus??;5;2021-11-25 01:30:11
Endalit Ramayana;Zoom sangat keren;1;2021-11-25 01:27:52
Riedel Ch Gosal;Good;5;2021-11-25 01:25:51
sokhi zhega;Ok;4;2021-11-25 01:22:31
Mohammad Noer;mantap;5;2021-11-25 01:19:05
???? ???? ?????;Mantap bermanfaat dan memudahkan;5;2021-11-25 01:18:37
Suyanto;Ok;5;2021-11-25 01:14:45
Ce Kitty;Tolong ya knp cuma di hp iPhone doa y yg bs pakek baground KL hp android Tdk bs tolong kedepannya di update jd android bs pakek baground sy kasih bintang 1 dl KL sdh di update LG jd vs pakek baground sy kasih bintang lima haduhh in knp ya akun saya ke log out sendiri dan g bs di masukin KL masih gini mendingan saya kasih bintang 1 aj selamanya;1;2021-11-25 01:12:30
Fatma Mahading;versi ini tidak bisa mengganti background;5;2021-11-25 01:08:12
altafian hafidz;Zoom ini sangat berguna;5;2021-11-25 01:04:28
Binlon Karo;Sangat bangus;3;2021-11-25 01:02:36
Muhammad Dani;Ini kenapa si zoom ko ngga kedengeran suaranya padahal udah pakai waifai ??????;3;2021-11-25 00:59:19
Adit Yati;Aplikasi nya bagus tapi kok gak bisa virtual background padahal ini hp huawei tau padahal udah didukung maret hp nya??;3;2021-11-25 00:56:50
Sri Iswanti;Bagus kok, jelas suara maupun vidionya;5;2021-11-25 00:53:46
sandi maulana nugraha;ok;1;2021-11-25 00:45:30
Sutisna Jakarta;Bagus lah bagi gua mah;5;2021-11-25 00:43:24
dwiharini Puspita;Aplikasi ini sangat banyak yg menggunakan dan menyukai. Mungkin perlu dikembangkan terkait virtual backgroundnya. Jadi tdk hanya yang didukung chipset dan GPU tertentu saja yg bs, sayang sekali jika banyak pengguna zoom yg kecewa krn tdk bs pake VB padahal HP sdh baru.;3;2021-11-25 00:43:13
R.M. Taufik Akbar;Oke;5;2021-11-25 00:37:54
Rini Nurhidayah;Ok;5;2021-11-25 00:33:56
Pardo Nababan;Jkj;3;2021-11-25 00:17:28
Andri Mohars;Disesuaikan menurut kepentingan saja Berita aktual dan lain2 nya;5;2021-11-25 00:14:15
ilham hasbulloh16;Ajip;5;2021-11-25 00:07:11
7F Muhammad Sultan Abhinaya;Virtual background ny pilih kasih;1;2021-11-24 23:50:43
Siti chodet chenel;Apli kasi nya bagus;1;2021-11-24 23:49:45
31_Syiam Akza;Umm tolong perbaiki suaranya, aku tidak bisa mengecilkan suara zoom di device ku dan suaranya sangat keras;3;2021-11-24 23:21:11
Budi D;Zoom mendukung pekerjaan dan kinerja;5;2021-11-24 22:45:19
Hudzaifah Al-Mustanir;luar biasa, mohon ditambah pelayanannya nggeh;5;2021-11-24 22:19:25
wahid araf;sangat memuaskan;4;2021-11-24 22:18:47
Abas Abas;Cukup baik;4;2021-11-24 21:42:29
reza 251;Please update background in device sony;3;2021-11-24 20:08:33
Yusup Suparno;Ok;5;2021-11-24 16:49:17
kireycraft indarti;Sangat Bermanfaat pengembangan bisnis;5;2021-11-24 16:25:58
Laili Febiyanti Ningsih;Selama menggunakan zoom untuk webinar Alhamdulillah berjalan lancar , terkadang saja suka error dan tiba2 keluar dengan sendiri nya. Semoga aplikasi ny trs diperbaharui biar makin kece dan nyaman saat digunakan;5;2021-11-24 16:25:23
Rizki Fadilah;Aplikasi ini sangat baguss;5;2021-11-24 15:44:15
Jaka Sarpendi Tarigan;Good;5;2021-11-24 15:30:18
azzahra Putri Yulianti;Bagus banget pokoknya ini mah bisa nyari video yang kita suka nih..kalian wajib coba;5;2021-11-24 15:15:04
Cloud Daf;Gak bisa bikin meeting dan bikin background;1;2021-11-24 15:09:05
Teti Aliyah;Good;5;2021-11-24 14:55:14
Mutiara Khairani Siregar;Bagus banget;5;2021-11-24 14:46:20
Sabua Buku;Top;5;2021-11-24 14:41:01
Gusti Riski;Baguss;5;2021-11-24 14:27:04
ek ynw;Aku udah nyaman bgt pake zoom tp kenapa ga ada menu background di akun zoom aku, padahal udah di upgrade. Tolong dong menu background bisa untuk semua jenis hp jgn yg terbaru2 doang ??;4;2021-11-24 14:21:12
daniel budiyanto;Bagus, cmn bikin jaringan lag kadang yang awalnya bagus :);4;2021-11-24 14:06:53
Isnaini Ma'rifah;Tolong sediakan virtual background untuk perangkat Android juga dongg:(;4;2021-11-24 14:05:52
Tri Atmanto;Ok;5;2021-11-24 13:37:32
maruli hs;Thank you ??;5;2021-11-24 13:31:28
Muhammad Nasrudin;Mantab,keren,cocok jadi solusi saat ini;5;2021-11-24 13:27:25
mahbub sonhadji;Is ok;5;2021-11-24 13:16:50
Prawo Ahmad;Cukup baik untuk pengembangan marketing;3;2021-11-24 13:14:22
Sugeng Fnu;good;5;2021-11-24 13:05:41
AUGUSTO PEREIRA;Sangatlah membantu kita untuk hal zoom meeting jarak jauh;5;2021-11-24 13:02:00
ARUISLAND14;Masa depan;1;2021-11-24 12:52:23
Daniel Simanungkalit;Ko Login Ga bisa ya tolong diperbaiki;2;2021-11-24 12:28:14
Muhammad Rizki Siregar;Sangat Bagus;5;2021-11-24 12:22:13
Mis Ti;Misti6210@g mail com;5;2021-11-24 11:57:14
dama yanti;Ok;5;2021-11-24 11:55:01
Wahyu Eka;Sangat bermanfaat;4;2021-11-24 11:46:06
Susanti SamiDa;??;5;2021-11-24 11:41:08
??????•alison alison;??;1;2021-11-24 11:10:00
Amos Doga;Belum ada pengalaman saya;5;2021-11-24 11:02:56
Reski army Saharuddin;Paling best;5;2021-11-24 09:40:55
Fendy Chen;really usefull;5;2021-11-24 09:36:03
Wanda Putri;Membantu pembelajaran Daring saya;5;2021-11-24 09:25:56
Muhammad Kabul;Sangat memuaskan;5;2021-11-24 08:52:37
dedi karmana;Cukup memuaskan;4;2021-11-24 08:43:33
dhoty puspita;Good;5;2021-11-24 08:23:20
Fatmaa;??;5;2021-11-24 08:13:49
Fanie Langa channel;Mantap;5;2021-11-24 08:11:04
ratna;kaga bisa di donlot sialan;1;2021-11-24 08:07:11
Hesland Sihombing;Sgt bermanfaat utk pertemuan, terlebih saat pandemi ini;5;2021-11-24 07:56:14
Rangga Adi Rahmanto;Tolong dong tambahin virtual background,aku pengen banget ada virtual background gitu. plis ditambahin ??;4;2021-11-24 07:55:14
FIRDOS MARZUKI;Mantap;5;2021-11-24 07:33:37
SAHUDIN Udin;Mantap;5;2021-11-24 07:14:37
Hermin Nofiana;Lancar kl dekat dengan pemancar;5;2021-11-24 06:59:59
Gladys Tarigan;Good;5;2021-11-24 06:53:19
Arfah Ilman;Masyaallah;5;2021-11-24 06:48:05
BERLIAN BERLIAN;The best????;5;2021-11-24 06:38:05
Ketut gede Aryastra;Pelayananya baik ??;5;2021-11-24 06:26:20
Aca Via;Aplikasi apaan ini . Masa mau login failed Mulu. Masalah internet ? Buat YouTube Instagram aja lancar. Masak buat login gabisa anehhh;1;2021-11-24 06:10:16
Alya Callista;Oke;5;2021-11-24 06:03:42
ZufarAl;nih bintang 5;5;2021-11-24 05:46:24
bambang soekotjo;Lumayan;4;2021-11-24 05:30:35
Miftah Idris;very good;5;2021-11-24 05:13:33
Muhammad Nur zaki;Tidak bisa untuk launch meeting nya , padahal koneksi ada , sungguh mengecewakan;1;2021-11-24 04:47:51
hariswidodo tmx;Ok;5;2021-11-24 04:36:59
Gendis Kinaya;Tidak ada background di hp saya;4;2021-11-24 04:36:33
Muzaki Samarinda;Bagus;5;2021-11-24 04:32:28
Cindy Agnia Faqih Official;Mantapp;5;2021-11-24 04:31:35
arul wafiq;Bermanfaat;5;2021-11-24 04:29:45
Gamers Jalanan 7777;Dua bintang aja ya soal nya suara nya gak muncul;2;2021-11-24 04:21:31
Ichan Hutapea;????????????;5;2021-11-24 04:07:57
sheryl roblox;Aku suka zoom iniii;5;2021-11-24 03:53:40
Elza Indra saputra;Aplikasi favorit yang sangat membantu banyak hal dan berbagai urusan pendidikan, bisnis, silaturahmi keluarga dan sosialisasi warga dan masyarakat.;5;2021-11-24 03:47:02
Singgih Song;Ibu rumah tangga;5;2021-11-24 03:43:59
nanda mawardi;Good aplikasi;5;2021-11-24 03:37:54
SYAQI;Jangan update teruslah ngentod;1;2021-11-24 03:34:21
Ganesa Octra wirabuana;Zoom ngenttot;1;2021-11-24 03:29:34
Muhammad Naufal Rifqi;Gud.;5;2021-11-24 03:22:40
Musdikin Lah oi;Sangat baik;5;2021-11-24 03:09:15
samuel robert guardian;saya gk bisa ganti pp;1;2021-11-24 03:01:52
Ance Kristiyanti;Sangat baik;4;2021-11-24 02:54:34
Abdul Muin;Aplikasi nya jelek;1;2021-11-24 02:47:54
Ananda Permana;Apk Ini Sangat Bagus;1;2021-11-24 02:33:24
Irham Muhammad;Oo;5;2021-11-24 02:31:42
Dicky Budiariyanto;Karna kadang suka error gitu;3;2021-11-24 02:28:11
friska sihite;????;5;2021-11-24 02:22:05
Iftah Lutfi;ini sangat bermanfaat Kalau mau bertemu;5;2021-11-24 02:19:58
junus djula;Good...;5;2021-11-24 02:19:21
Serem Bangetss;Jelek;1;2021-11-24 02:13:17
jasma helmi;Bagus bangett apk nyahh;5;2021-11-24 02:10:14
Iin Indazah;Ok;5;2021-11-24 02:05:22
CT 's;Sangat membantu kami saat melakanakan pembelajaran online serta mudah digunakan;4;2021-11-24 02:04:14
Fuad taufiq Taufiq;Sangat nyaman enggunkan zoom;5;2021-11-24 02:01:52
Agus Salim;Ok;5;2021-11-24 01:59:06
ro se;Aplikasi meresahkan, yg membuat stress;1;2021-11-24 01:58:34
M dhiwa Azka raqin;Kenapa saya tidak bisa pake virtual background?;3;2021-11-24 01:44:28
Ally Davian;Bagus;5;2021-11-24 01:36:54
Jumi rikayani;Bagus good ????????????????;5;2021-11-24 01:31:39
Sony Tri Y.;SANGAT MENGECEWAKAN!!!;1;2021-11-24 01:29:05
Adien Samsudin;Apk y bagus banget;5;2021-11-24 01:12:40
Hartono Purnomo;Gak bisa background!!!;2;2021-11-24 01:08:12
Dede Subhan;Mantap;4;2021-11-24 01:04:37
Uje Sukmana;Aplikasi yg bagus sangat membantu untuk belajar maupun pertemuan.;5;2021-11-24 01:04:03
Axelle Arziki Otadan Maulana;????????????;5;2021-11-24 00:58:10
Manusia 123;Ya ngerti lah ya kenapa bintang 5 kepake buat sekolah online intinya itu;5;2021-11-24 00:55:01
Cindy Silvia;Bagus;3;2021-11-24 00:52:58
Rudi Siswanto 3iN;Terima kasih telah membantu saya komunikasi;5;2021-11-24 00:44:23
Avila Idelia;Zoom kader tracer;5;2021-11-24 00:38:07
kamal badaruddin;setiap rapat di.kemen PUPR, selalu zoom meeting krn lokasi seluruh bbpjn di propinsi2;3;2021-11-24 00:35:28
Agus NURSALIM;Bagus;5;2021-11-24 00:27:56
Murni Jjang;Yaaa;5;2021-11-24 00:27:45
RAFAEL 01 GAMING;Apk sampah ngentod;1;2021-11-24 00:27:33
Hendra Manudin;Puas;1;2021-11-24 00:14:53
Falco Makabory;Keren;5;2021-11-24 00:12:16
Qarirah Mogot;Bagus;5;2021-11-24 00:12:08
suprapto darto;Bagus;5;2021-11-24 00:10:09
021-658_FH_Yoseva Avrioline;"Setelah update terakhir, sama sekali gabisa join zoom.. perintahnya error terus, preparing meeting , ujung"" nya error lagi";1;2021-11-24 00:04:54
cooking with ara;Sering sekali bermasalahhh, :);1;2021-11-24 00:01:53
syamsuni suni;??;3;2021-11-23 22:01:12
Raisa Fathunnura 7-1;bgs;4;2021-11-23 21:19:49
Riana bilas;Keren;5;2021-11-23 18:20:53
Indra Tea;Bagus sekali tks;5;2021-11-23 18:10:13
ARRPY;Ok;4;2021-11-23 15:10:43
Marhaenis Kendari;Tajam;4;2021-11-23 15:04:39
Mauludin Channel;Ok;5;2021-11-23 14:49:54
Nitema Gulo;Jernih;5;2021-11-23 14:39:57
Hariansyah Har;Selamat;1;2021-11-23 14:39:45
Yulianka Ismi;Assalamu'alaikum Aplikasi zoom dan semua ini Aplikasi sangat bagus Tapi tolong dong di kasih Di Aplikasi nya ada background nya di HP juga dong plisss soalnya itu sangat penting di sekolah itu aja sih tapi kadang2 kamera nya suka ngak bisa di buka sama microfon nya juga sama dan kadang kadang pas chat nya di saibel gitu itu doang sih Terimakasih W asalamualaikum warahmatullahi wabarakatuh Tetap semangat Aplikasi Zoom dan Terus Tambah meningkatkan lagi ya ??;5;2021-11-23 14:13:06
muhammad jabir;Jaringan internet stabil;5;2021-11-23 14:06:48
Febrian batubara Batubara;Sering eror;1;2021-11-23 13:42:41
Jefry Tulangow;Ok;5;2021-11-23 13:24:00
sigit raharjo;Aplikasi yg bagus;5;2021-11-23 13:17:21
Atha 666;the result of the screen recording there is no sound!;1;2021-11-23 13:01:26
Ahmad Husein;Ok;5;2021-11-23 12:54:11
Supri Yadikroyamujur;Bintang 2 dulu ya uji coba;2;2021-11-23 12:50:12
Dinda Pratiwi;Susah buat di download;3;2021-11-23 12:30:36
Ivera Lofita;Zoomnya error ya??;1;2021-11-23 12:14:47
Calvin Levin;Mantap;5;2021-11-23 11:48:36
Asyifa Fanara sahari;ok;5;2021-11-23 11:29:48
jc gaming;Krna app ini gua lewati 2 semester kuliah gua;5;2021-11-23 11:27:34
Tajudin Tuan;Sangat cocok di saat musim pandemi;5;2021-11-23 11:05:16
Hj.partun Hj.partun;I love it mmmm;4;2021-11-23 10:24:23
Dwi Astuti;Bagus tapi susah dia download;3;2021-11-23 10:01:35
F Koesno official youtube channel;Good;4;2021-11-23 09:58:54
riris anggriani;Bagud;5;2021-11-23 09:21:13
Sun Hadi;Ngelek;5;2021-11-23 09:20:11
Syahmunir Said;Oke;5;2021-11-23 09:17:50
Elizabeth Tp Bolon;Sangat membantu sekali pertemuan2 dgn murid2, tmn2, rekan kerja, dll. Fitur² nya menjawab kebutuhan dan mudah digunakan.;5;2021-11-23 09:00:34
EVIEYANA Kartika;Aplikasi ini sangat bagus;5;2021-11-23 08:30:43
Taryadi SP;Aplikasi ini sangat membantu pekerjaan secara remote;5;2021-11-23 07:44:32
Rafael Alexandro;Iya bagus sebenarnya tapi saya mau beri bintang lima tapi masak latar belakang tidak ada untuk HP lama tidak ada latar belakang jangan plilih kasih dong zoom saya nunggu kalo latar belakang udah rilis di HP apa pun baru saya beri bintang 5 oke saya tunggu;3;2021-11-23 07:16:50
jasmin fidela;Ysj;5;2021-11-23 07:12:20
Julaeha Siti;Ma syaaAllah..;5;2021-11-23 06:49:18
Meiza Charlion;Tolong developer di perbaiki masalah pemasangan background nya, banyak hp android yang tidak support buat pemasangan background. Terimakasih semoga kedepannya lebih diperhatikan;2;2021-11-23 06:44:34
