userName,content,score,at
Razan Krisna,Gk bisa di buka hadeh,1,2022-03-16 11:15:54
Pur Nama,Tlong diperbaiki sya kluar msuk zoom mulu apk nya eror buat tim nya klw gk mau bikin bru gk aq ksih bintang klw udah bru😭😭,1,2022-03-16 11:05:43
Hendro Setyo,Knp gk bisa di buka ya,5,2022-03-16 10:05:04
Sofiah 369,Kenapa google meet saya tidak bisa dibuka. Setiap mau buka meet langsung keluar terus😢😢,1,2022-03-16 09:34:24
George Fredrich,Saya sudah 10 kali mendonload.Baru masuk keluar.Tolong diperbaiki!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,2022-03-16 08:48:04
Ichan Iis,sayang banget ya gmeet itu satu satunya aplikasi yang banyak digunaakan anak anak terutama anak kuliyah sangat menggunakannya banget tapi entah mengapa skrang gmeet malah gini apa lgh pas di instal lewat ponsel kaga bisa digunain sayang banget kan kuliyahnya jadi problem saya kira yg dapet notif seprti itu cuman saya ternyata banyak jadi disini saya bukan untuk menjelekan aplikasi justru saya menyuport biar diperbaiki oleh seorng pembuat sayang loh banyak yg gunain ini,2,2022-03-16 08:34:46
ahmad mulyana,Gogle gak bisa di buka,1,2022-03-16 08:33:37
Orpa Hary,Sang at memuaskan,5,2022-03-16 08:20:22
Raynal Mike,Mantap,3,2022-03-16 08:15:17
Daryanto Mp,Sangat bermanfaat bagi pelajar dan para pembisnis,5,2022-03-16 08:10:22
Nurul Isnaini,Oke,5,2022-03-16 08:02:33
muhamad Zainul arifin,tidak ada background,1,2022-03-16 07:55:57
Elsa Titin,Kenapa tiba tiba tidak bisa dibuka GMeetnya. Sudah saya dowload hampir berkali-kali tetap tidak bisa. Mohon untuk diperbaiki.,1,2022-03-16 07:49:46
Vebby Wiranda,Gabisa dibuka,1,2022-03-16 07:46:10
Aldi Putra,Gua kasih bintang 5 tuh semoga ke buka,5,2022-03-16 06:22:23
zulfa silviana,Meet nya error aplikasi nya tidak bisa di akses sama sekali,1,2022-03-16 06:15:48
Navier,"Ini Google meet knp sihh, sy gak bisa login,, sy gk bisa masuk kuliah ni,, tolonggg dong",1,2022-03-16 05:42:59
Paino Siahaan,"Kenapa tdk bisa beground ya,,, ? Mohon di bantu",5,2022-03-16 05:16:20
Adim Marly33,Jos,5,2022-03-16 03:54:30
Jhon Mangajju Manurung - XI IPA 3 [17],"Maaf sebelumnya untuk pihak google meet saya butuh bantuan,google meet saya tidak bisa digunakan,kendalanya tidak bisa masuk menggunakan link,dan aplikasinya keluar sendiri,saya butuh bntuannya secepat mungkin,saya butuh google meet untuk sekolah.",1,2022-03-16 03:51:32
Abdul Rohim,"ada interview kerja via gmeet, ternyata aplikasinya burukkkkkkk.. gabisa dibuka sama sekali tolong developernya diganti aja kalo 1 case aja gabisa nyelesaiin... ini bukan punya saya saja yang case nya seperti ini, melainkan semua yang ngasih B1 case nya seperti ini. tolong diperbaiki",1,2022-03-16 03:48:07
Boby Andika Sinaga,Tidak bisa digunakan,1,2022-03-16 03:07:36
Tiwi Tiwol,woi lah gabisa dibuka,1,2022-03-16 03:04:13
Lha Hasan,apk taii sering keluar sendiri padahal lagi rapat yang pentingg,1,2022-03-16 02:56:49
Hernanda,Ga masuk masuk,1,2022-03-16 02:52:38
Iga rahmatullah,Kenapa sih aplikasinya gk bisa dibuka,1,2022-03-16 02:49:27
Dila Canci,ga bisa do buka.di everxross m6a capek dehhhhj,1,2022-03-16 02:30:34
Siti izatus sholehah,"Ini gimana to,meet nya ngga bisa di bukak,saya ngga bisa ikut kuliah kalo gini caranya,tolong segera di perbaiki dong sistemnya",1,2022-03-16 02:20:22
Ivan Dimasgagi Supriyanto,Tiba-tiba logout dan gabisa ikut google meet padahal ada pelajaran dan lewat website juga gak bisa kalo dibenerin aku kasih bintang 5,1,2022-03-16 02:07:28
Maria Theresia Novirawanti,Sering Error,1,2022-03-16 01:58:31
Raihan Robotik176,"Aplikasi ini setelah di update tidak bisa dibuka ,apa masalahnya coba tolong ini diperbaiki : (",1,2022-03-16 01:56:29
Widhi Mille Valenia,Tidak bisa di buka. Apk yg tidak bisa di harapkan !!!!,1,2022-03-16 01:49:23
Anggit Rima,Gajelas bangettt ngga bisa di pakeee gimna mau ikut pelajaran,1,2022-03-16 01:42:59
Febiola Bella,👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,1,2022-03-16 01:42:16
M. Agus Wahyudi,Good,4,2022-03-16 01:30:18
rahayufitriani syam,"Tidak bisa dibuka, mohon di perbarui. Ini sudah 4x download tapi malah tidak bisa dibuka",1,2022-03-16 01:29:09
Anggiat Marpaung,Sangat membantu pembelajaran saya di era pandemi covid-19,5,2022-03-16 01:26:25
Ira,sangat kecewa,5,2022-03-16 01:25:02
Isyana Wijayanti,"Apk gajelas, eror mulu harus download lagi",1,2022-03-16 01:13:33
Suwitno Banyumas,Ok,5,2022-03-16 01:07:03
Evelyn Chloudya Kelendonu,Good,5,2022-03-16 00:52:15
ULFA INDAH SARI,kenapa apk nya gabisa di buka mohon dong di perbaiki,1,2022-03-16 00:49:21
Yosua,"Sy coba Download aplikasi ini, sudah satu jam mutar tapi tetap tidak berhasil. Ada apakah gerangan?",1,2022-03-16 00:48:55
Agus Wahyu,Kenapa nggak bisa di buka.padahal mau buat sekolah,1,2022-03-16 00:30:36
dzikridj chaliqrgh,Cacad ni aplikasi,1,2022-03-16 00:28:57
Rizky Maulana,Gak bisa di buka lah gimana coba,1,2022-03-16 00:26:31
S P,Kok apk nya out dgn sendirinya???,1,2022-03-15 23:59:41
Nurul Chotimah,Kenapa tidak bisa dibuka bolak balik install,1,2022-03-15 16:32:14
Muhammad Arifin,Gak bisa dibuka om,1,2022-03-15 15:45:51
Istiqomah Nurananda,"Sedih bgt gara gara daring harus makek aplikasi ini,eh malah aplikasi nya g bisa di pakek.pas dibuka langsung keluar sendiri. Jadi dibikin absen deh sm guru hhuuhh,ayo dong perbaiki buruan😭😭",1,2022-03-15 15:41:14
Vincensia Ayunda Vania S.P,Meet nya tidak bisa dibuka padahal saya sudah hapus semua apl tetap tidak bisa dibuka mohon di perbaiki !!!!,1,2022-03-15 14:27:01
Ropii Warteg,Nggak bisa keluar mulu padahal udah instal 5 kali,1,2022-03-15 14:22:29
Amran Saiful,Bagus bgr,1,2022-03-15 13:53:33
Alvy Mubarok,Selalu error,2,2022-03-15 13:52:38
Via Nola,jlek gk bisa masuk pdhl bulan lalu masih bisa,3,2022-03-15 13:21:13
Moza Araus,Tidak bisa di gunakan....jelek parah...nyesal sdh download..👎👎👎,1,2022-03-15 13:11:40
Erik Pcc,Dx bisa di bukaa emng anjing dowload 10x kli teteb gc bisa anjy.......ejkekekeisoowlwoosksks,1,2022-03-15 12:49:10
Nur Hisyam,Bagus,4,2022-03-15 12:48:53
Reyhan Alfarizi,Ini kenapa ya gabisa d buka? Saya mau kuliah online loh. Tolong ya perbaiki,1,2022-03-15 12:11:36
Lina Akem,Awal nya bs dipakai google meet ini tp sekarang mengapa jd gak bs konek ya,4,2022-03-15 12:05:04
Muhammad Riski,Knpa ni google nya gk bisa dibuka buka. Ini sya udah 5 kli download nya,1,2022-03-15 12:03:40
Sri devi,Ini google meetnya sudah di perbaiki atau belum? Tolong beri kejelasan untuk aplikasi ini🙏karena saya sdh download tp tetap tdk bisa masuk jadi mohon bantuannya🙏🙏,1,2022-03-15 11:53:39
Josse Anugrah,Ini kenapa ga bisa di buka dah dari kemarin,1,2022-03-15 11:41:18
Isti Wahyuni,Salam kenal min. Mau beri masukkan min...kapan ya min semua hp bisa pakai filter Gmeet nya...karena tidak semua ada filternya min... Terima kasih min🙏,5,2022-03-15 11:12:24
Rey oficial,Ok,4,2022-03-15 10:42:25
Sil Qty,Bagus sekali. Sangat mencerahkan aplokasi positif,5,2022-03-15 10:09:34
Oh My Dexx.,"ajg kenapa si ini di buka keluar dibuka keluar mulu,kalo ada bug segera perbaiki lah mau digunakan jadi ngga bisa",1,2022-03-15 09:05:41
Laela Ahqoh,Lumayan.. di HP saya meet nya gak bisa masuk langsung keluar. Sekarang pake hp mba saya baru bisa,3,2022-03-15 09:03:01
Azkha Pradipta,😵,1,2022-03-15 08:47:25
KEYSHA DHANNYA,Sangat bagus,5,2022-03-15 08:44:45
Ajo Zakir,Aplikasi kasih jelkkkkkkkkkkkkkkkk🙄🙄🙄🙄🙄,1,2022-03-15 08:39:46
Bang Rama,"Knp google meet nya GK bisa dibuka, tolong dibantu kebijakannya?",1,2022-03-15 08:23:23
Fahmi Jouhari,Ok banget,5,2022-03-15 08:16:24
Robi Yansi,Kenapa aplikasi ini ngak bisa di buka.tolong dong di perbaiki lagi,1,2022-03-15 08:14:28
Nurul Awal,👍,5,2022-03-15 08:00:09
M.Affan_ Nur_Zhafarisa,"Tiba tiba Akunnya pada hilang, masukim akunnya lgi gabisaa dasar bosok",1,2022-03-15 06:48:08
thoriq abdillah,Sangat kecewa gara2 gabisa dibuka saya gabisa ikut kuliah. Tolong diperbaiki lagi,1,2022-03-15 06:44:55
Eko Hrtnt,Ytta,1,2022-03-15 06:20:08
Ayi,INI APK NYA LAGI KENAPA SIH MASA GABISA BISA,1,2022-03-15 05:57:54
Aruf Ahnaf,Hahaha,2,2022-03-15 05:46:16
Ermanto Umbu,Baik,5,2022-03-15 05:20:40
fadliah fadliah,Cukup membantu dlm menjawab pertanyaan2,2,2022-03-15 04:51:58
naqibakhtar ghifary,Tlg ini kenapa meetnya gak bisa dibuka ya,1,2022-03-15 04:37:45
Kang Syarif18,Aplikasi jelek,1,2022-03-15 04:22:15
Mochamad Romadhon,Sangat bagus membantu masyarakat,5,2022-03-15 04:22:05
8E Riffat,This app dont have open why?,1,2022-03-15 04:10:04
Kamaludin Irsad,Kok masih ngebuggg Ngebug,1,2022-03-15 03:58:28
Zaidan,Gak bisa dibukaa !! Lagi kuliah ni bangsatt,1,2022-03-15 03:53:16
Agus Maulana,Gk bisa d buka padahal perlu buat intervieuw,1,2022-03-15 03:51:58
Melly aprianta Sihombing,Knp meet ni gak bisa dbuka aplikasi nya... Pas mau masuk keluar muluh lah.,3,2022-03-15 03:40:38
Ronaldy Mau il,Buruk sekali,1,2022-03-15 03:31:35
Eneng Sri Mulyani,Kok ngak bisa dibuka ya aplikasi nya keluar terus,1,2022-03-15 03:31:29
Ega Tiara Mukti,Sudah beberapa kali donlod ttp gabisa dibuka,1,2022-03-15 03:30:58
Dede Riadi,Ok,5,2022-03-15 03:27:58
Muhammad Rizky Radhityasandy,Kenapa saya kasih bintang tiga Karena seharusnya teks nya ada bahasa Indonesia Maaf kalau saya Salah bicara🙏🏻,3,2022-03-15 03:13:00
Pandegatama S.I,Kenapa gmeet saya tidak bisa dibuka? Saya lagi sekolah sangat kesulitan kalau gmeet tidak bisa dibuka!!,1,2022-03-15 03:10:10
Sebastianus Nua,Bagus',5,2022-03-15 03:03:44
Meylan Calysta,Makin di-update makin jelek,1,2022-03-15 03:02:40
Hilmi Lutfiyah,Tolong saya mau kuliah gimana ini gabosa dibuka:(,1,2022-03-15 02:54:03
Irgi 2010,Ga bisa dibuka wooey.force close selalu,1,2022-03-15 02:42:08
Ahmad hanif Hamyanto76,Ini kenapa sgerea di perbaiaki ga bisa masuk meet ini ga bisa kuliah dong 🙏,1,2022-03-15 02:40:39
zefanya miraycle weku,apk nya baguss eh tpi boong😏,1,2022-03-15 02:39:16
Sarudin Rudi,Saya kasi 3 aja so hp saya ram nya kecil ga bisa donlwod apa2 lgi maaf hp jadul yg saya punya,3,2022-03-15 02:03:50
080_Vercelly Boris Jehar,"Tidak bisa dibuka,malas",1,2022-03-15 01:55:05
Eka Putri Gustiana,Sangat membantu saya sebagai guru pembelajaran Daring,4,2022-03-15 01:29:02
Mariyana Br Manik,Kenapa tidak bisa dipakai?saya kecewa sama g.meet,1,2022-03-15 01:26:56
Faiqa Khaira,Apk ini sangat bagus sekali... Aku sukak buruan download dehh bagus bangeeeetttttt👍👍👍👍,5,2022-03-15 01:06:57
Oce Medan,Kenapa meet nya ga bisa dibukanya padahal saya perlu sekali untuk ngikutin belajar sekolah,1,2022-03-15 01:01:08
Yuay,Apk yang bagus,5,2022-03-15 00:52:33
Devid Wijaya,Mau masuk aja susah,1,2022-03-15 00:50:52
Real Baekhyunne,"Tolong dong ini aplikasinya diperbaiki lagi, masa pas saya perbarui gak bisa dibuka. Buat saya yg masih kelas online ini sangat mengecewakan karna saya jd tidak bisa ikut kelas samsek🙂",1,2022-03-15 00:32:24
migi julia salsa,"ini kenapa meet nya gabisa dibuka ya?dari link juga gabisa,udh download ulang 2x tp ttp gini,mohon bantuan nya karena meet sangat penting buat pembelajaran",3,2022-03-15 00:28:53
Bambang De Angel,Force closr,1,2022-03-15 00:23:24
Patrisius Karvalo,Good,5,2022-03-15 00:12:58
Bapakguru Honorgilaaa,Its ok,5,2022-03-15 00:12:45
Igede Andika Pratama,Wow,5,2022-03-15 00:11:40
Achmad Muwaffiq,Jelek,1,2022-03-14 23:35:32
Ria bijeandri syahrir,Keluar masukkk!!!,1,2022-03-14 23:31:33
Z -E -U -S,Meh,1,2022-03-14 20:17:22
Anisul Mustakim,Belum Di coba Semoga Baik,5,2022-03-14 17:35:49
dyah agustina,Tidak bisa dibuka,1,2022-03-14 17:09:53
Gandi Sugandi,G bisa d buka d klik aja langsung ngilang aneh,1,2022-03-14 16:34:32
Evy Kurmasela,Tidak dapat dibuka udah 2x download yang ada keluar terus. Mengapa ngga bisa diakses lagi google meetnya,1,2022-03-14 15:32:55
Jefta Selan,Baik,5,2022-03-14 15:27:56
Akmi Ariyanti,Mohon maaf mau nanya ini aplikasi kenapa tidak bisa dibuka yah?,2,2022-03-14 13:58:29
Herlina Mirino,Mengapa Google Meet sulit terbuka,1,2022-03-14 13:51:51
Alya Nurhidayani,Baru aja instal gmeet Ehh malah keluar masuk terus.. kirain HP gua error lagi. Gak taunya emang aplikasinya yaa yg bermasalah. plisss tolong perbaiki saya mau kuliahhh,1,2022-03-14 13:34:47
Muhammad Riski Amanda,"Kenapa gak bisa di buka aplikasi nya, udah saya download sama uninstall berulang ttp gak bisa",1,2022-03-14 13:30:43
Deswita Purnamasari,"Ini knp ya kok gabisa dipakai, saya mau ikut pelajaran jadi tidak bisa",2,2022-03-14 12:54:40
Amin Ho,Ga bisa dibuka,1,2022-03-14 12:52:18
DELA SAFIRA,Aplikasi nya tidak dapat di buka,1,2022-03-14 12:51:59
Gavin azarya,😑😥,2,2022-03-14 12:40:02
lutfi deni,G meet payah. Tolong dong segera di perbaiki. Soalnya penting buat kuliah,1,2022-03-14 12:33:14
ahmad kamiludin,"Ngga bisa masuk, keluar sendiri, setres mikirin kuliah daring ditambah aplikasi meet nya kyagini",1,2022-03-14 12:21:23
Bambang Hermanto,Lumayan,3,2022-03-14 11:43:06
Sri Supeni,Woi koncol aplikasinya gak bisa di buka jd gk bisa kuliah gue ni dsr koncol,1,2022-03-14 11:37:13
Muhamad Hapi,Gak bisa masuk,1,2022-03-14 10:59:44
Krisna Bayu,Good,5,2022-03-14 09:53:05
Sap Tono,"Kecewa banget... Sampek download di ulang"" gk kena buka mental terus..",1,2022-03-14 09:33:14
Tamiri,Ga bisa dibuka kenapa 😭,2,2022-03-14 09:25:24
Katya Agashi,Eror nih parahh gabisa interview,1,2022-03-14 09:15:07
Rasfika Dian,Kok enggak bisa,1,2022-03-14 09:06:06
R Pujo Waskito,lebih mudah menggunakan aplikasinya,5,2022-03-14 08:42:14
Dasar Beriman,Sangat baik dan bagus,5,2022-03-14 08:32:08
Nova Astuti,Bagus,4,2022-03-14 08:18:13
Yuyun Fiolintina,hay google meet.kok kamu belum bisa terbuka juga,1,2022-03-14 07:45:01
Alya,tidak bisa digunakan,1,2022-03-14 07:35:33
Lia Safitri,Cepet d perbaiki,5,2022-03-14 07:30:15
Nahnu Riyah,Knpa yah ko google meet skrng suka keluar sendiri aneh bnget bahkan gak bsa di buka tolong dong diperbaiki,1,2022-03-14 07:03:18
Medi Maulana,Gk bisa di buka apk nya padahal lagi ada les,2,2022-03-14 06:34:37
Tisna Retno Wilujeng_137,Gmeet tidak bisa dibuka,1,2022-03-14 06:27:05
DANIELOFFICIAL 18,Yahhhh,5,2022-03-14 06:26:28
Aqela Maila Pangestu,"ini tu gimana si? saya mau sekolah jadinya ngga bisa, perasaan dulu bisa lancar-lancar aja ko sekarang tidak ya tolong di beenrin dong",1,2022-03-14 06:14:26
Aulia Nur Fadilah,"Kenapa gmeet saya tidak bisa dibuka!???Padahal aplikasi ini sebelumnya bisa dibuka, tetapi setelah saya download lagi sudah tidak bisa dibuka. Tolong segera diatasi masalahnya ya. Soalnya aplikasi ini penting untuk sekolah daring.",1,2022-03-14 06:02:05
19. Kadek Dwi Samara Putra,Apk gajelas gabisa kulon gara-gara Eror gabisa msuk mulu,1,2022-03-14 05:57:43
Oktaviani,Kenapa gakbisa dibuka sih.,1,2022-03-14 05:53:31
Ahmad Muhajir Almusafir,Aplikasi baik',5,2022-03-14 05:47:25
Arya 1508,Apikalisi nya jelek banget gk bisa di buka di donwlood bisa gimana she orng mau blajar kuliah juga gimna she,1,2022-03-14 05:33:52
Al,bagus,4,2022-03-14 05:15:17
407 Ferdi gunawan,Kaga bisa dibukaaaa,1,2022-03-14 05:00:48
Widia Ningsih,kenapa sekarang kameranya menjadi gelap. padahal sebelumnya cahaya kamera bagus dan terang. mohon di tinjau kembali,3,2022-03-14 04:35:04
Rudi Yanto,Ok,2,2022-03-14 04:20:12
Nadine Kaawoan,"Apk nya gk jelas knp di buka gk bisa???, Saya mau sekolah gk bisa, tolong di perbaiki apknya",1,2022-03-14 04:18:00
Deni Suryadi,Kok setelah di hapus data malah ga bisa di bukaa,1,2022-03-14 04:09:08
Atika Paba,sangat kecewa.. bikin habis data,1,2022-03-14 04:03:28
Margot Tuga,Kenapa google meet tidak bisa install??,1,2022-03-14 03:42:30
Rzl Official,Gimana cok gk bisa dibuka. Ngeclose teruss bgst,1,2022-03-14 03:25:03
Rangga Lesmana,Sebenarnya saya gak mau kasih bintang 1 karena apknya tidak bisa dipakai saat ini saya sedang kuliah dan saya tidak bisa masuk waktu terbuang sia-sia kuota kepakai banyak dan saya tidak bisa ikut perkuliahan karena masalah ini saya minta tolong segera diperbaiki,1,2022-03-14 03:24:56
Pandu Darmawan,Gabisa dibuka sama sekali keluar keluar terus. Tolong diperbaiki,1,2022-03-14 03:24:00
Raissa Odelia Buan,Buruk,1,2022-03-14 03:20:39
keysar panjaitan,Ok,5,2022-03-14 03:14:28
Dodi Aprianto,Lumayan bagus,4,2022-03-14 03:08:48
Devi Sianipar,Sangat bagus,5,2022-03-14 03:06:57
akabane karma,Kenapa aplikasinya jadi lambat banget? Saya sementara kuliah tapi presentasi yang ditampilkan dosen tidak muncul. Suka keluar sendiri dan masuk kembali jadi semakin susah.,1,2022-03-14 02:58:35
RAHMANA PUTRA,Baik,5,2022-03-14 02:52:32
Fahmi gmg,Jangan didownload nanti kalian nyeselllllll,1,2022-03-14 02:47:20
Sari Purnama Asih,Tidak bisa di klik aplikasi nyaa gak bisa di buka juga,1,2022-03-14 02:39:24
Rossa Bella pandia,Baik,2,2022-03-14 02:38:12
davian irsay,Ga bs update,1,2022-03-14 02:36:50
Sunaryati,"Pas buka apk ini kenapa ya ko langsng keluar sendiri, padahal udah berkali kali di unistal terus di instal lagi tapi masih sama aja",1,2022-03-14 02:33:33
Non Playable Character NPC,"Kok aplikasinya gabisa dibuka, keluar sendiri",1,2022-03-14 02:30:47
Mellody Audya Yustisya,kenapa gabisa di download?muter terus,1,2022-03-14 02:24:58
Liana Maranggi sinaga,Tidak bisa dibuka gmeetnya,1,2022-03-14 02:20:23
Evan Marvel,Ga bisa dibuka apl jeleeeeeekkkkkk bgt,1,2022-03-14 02:07:11
Muhammad Bintang Akbar,"APLIKASI ANEH, SAYA TIDAK BISA MEMBUKANYA DAN TIDAK BISA MENGIKUTI PEMBELAJARAN JARAK JAUH !!!",1,2022-03-14 02:04:14
Ririn Putrysc,"Aplikasinya sangat mengecewakan smpe Download berkali"" tetep ga bisa di pake padahal ada kuliah tpi ga bisa masuk meet tolong diperbaiki aplikasinya",1,2022-03-14 02:01:59
Bilqisha Dwiputri,Gilaaa ya gue gbs masuk anjir keluar muluu,1,2022-03-14 01:59:21
OSCAR MARTIN KUSUMA,Bagus sekaliiiiiiiiiiiii,5,2022-03-14 01:54:55
BAGUS D.H.S.,KECEWA SAMA APP NYA MASA GW MAU JOIN MEET GABISA DIHUBUNGKAN KENAPA SKRG KEK GNI SI ANJG GAJELAS LAMA LAMA NI APK UDH GTU ABIS DI INSTALL ULANG MALAH GBISA DIBUKA ANJ ANJ,1,2022-03-14 01:31:44
Gracia Marscelline,Gajelas app nya,1,2022-03-14 01:25:17
Reza Ramadhany,Apk video call busuk!!!!!! Delay terus macam orang koma dirumah sakit!!!!!,1,2022-03-14 01:24:22
Ilyas Muhammad Rezky,Why does google meet now when I want to enter the application why does it exit automatically? I am very disappointed because I want to enter the congregation but leave alone Please fix it soon!!,1,2022-03-14 01:21:13
Miko Saputra,aplikasi ga jelas,1,2022-03-14 01:14:52
Delila Cahaya,App tolol kgk bisa masukk cokkk keluar trus gmn mau ikut daring lolll tolong baikin lah gugel 🙏. Ganggu bgttttt :') Thx,1,2022-03-14 01:14:30
Mikael Minecraft Gamer,Tidak bisa,1,2022-03-14 01:01:29
Ealednov Athallah,Cupu dekk,1,2022-03-14 00:59:36
Spook,Keep crashing,1,2022-03-14 00:55:29
FEBRIANTI FEBRIANTI,Bagus,5,2022-03-14 00:54:25
Dian Ekawati,Sangat menolong,5,2022-03-14 00:40:04
Nofrianty Latjuba,Baik,5,2022-03-14 00:35:57
rie Brahimovic,"lumayan.. baguss tpii kadang"" suka leg... teruss suara teman akuu tiba"" kecil... yaa tpii bagus juga kok whehhehe :VV",4,2022-03-14 00:33:15
Fabulous Adhitya,Mengecewakan padahal penyimpanan internal sama ram masih cukup tapi selalu force close mulu,1,2022-03-14 00:25:25
Shiny Doang,Voice nya gak bisa di buka min🙏,1,2022-03-14 00:24:46
Esto Setyawan,"Ni kok pas ku instal lngsng keluar sndri,ngecewain bngt,sy jdi gk bisa meet sklh",1,2022-03-14 00:12:09
#keepstrongman,Bad experience,1,2022-03-13 23:56:16
Darman syah,"Kenapa ya, kok google meet sekarang nggk bisa ganti background. Mohon solusinya !!!",3,2022-03-13 23:55:53
Elsa Riyanti,"Kenapa setelah di upgrade malah gabisa join ke rapat, padahal sinyal penuh, data ada, peserta di gmeet nya kurang dari 100 tapi ko pas pencét link gabisa masukkk.",1,2022-03-13 23:54:46
Sandy Aja,Erro Kenapa ya ada yg bida jawab ga,5,2022-03-13 23:54:14
Azzam Kendra Athalla,Karena meet nya suka keluar keluar,1,2022-03-13 23:52:44
Fransisca ayu chaya Nurani,Aplikasi nya bagus banget sangat membantu pembelajaran online,5,2022-03-13 23:50:40
Marce Melinda Lopo,"Apk bagus,tpi saat diinstall ngak bisa kebuka😣 tlong diperbaiki segera",1,2022-03-13 22:38:43
Dwiky,"Buat yg aplikasi nya keluar sendiri, tolong dipahami bahwa google meet yg versi terbaru cuman support buat ARMv8. Jadi kalo hp lu make ARMv7, ya ga bakal bisa jalan aplikasinya. Solusinya, install google meet versi lama yg support ARMv7.",5,2022-03-13 22:07:56
abdul samad,Ok,5,2022-03-13 21:49:33
Erwin Damanik,Mantap aplikasinya,5,2022-03-13 20:13:51
